Tweet_ID,Username,User_ID,DateTime,Text,Reply_to,Hashtag,Reply,Retweet,Like
8289de76b86dec077a0a1132e55416231f650225cadc3c5b5691fd7748fff377,AsrDigital,@AsrDigital_Shop,2014-11-02 15:08:00,"نقد و بررسی آل این وان شرکت Msi با عنوان MSI Wind Top AG2712A

 مقدمه :

MSI Wind Up AG2712 یک کامپیوتر بدون نیاز... http://fb.me/6QdJDoC7q",,,,,
6f03bc9975ceaad6c2904cf23db2079afd7ab0ad72575ab436ced3c70ec86733,آر.اِس.اِس! تکنولوژی,@RSSTechnology,2014-11-02 14:32:29,"(برسام) نگاهی بر کامپیوترهای بدون کیس MSI: پایگاه خبری فناوری اطلاعات برسام

پایگاه خبری فناوری اطلاعات برسام ... http://bit.ly/1vyhPTp",,,,,
89ebb1ac423b4419da8ba5680d77ff9556add2c59d2580f14749547b5fc2a9a5,Tech Fars,@TechFars,2014-10-30 14:42:29,نگاهی بر کامپیوترهای بدون کیس MSI :: امروزه دیگر سازمان های دولتی و غیر دولتی و حتی خانه ای را نمی توان پیدا ک... http://bit.ly/1E4TNpD,,,,,
83c8046ddcf761c9af31d44ad90167a56ce31f859cec91fbe7551a07085bddc5,شبکه اینترنتی کیوی,@qiviir,2014-10-30 13:46:15,"Sprout؛ کامپیوتر بدون کیس اچ پی با قابلیت اسکن سه بعدی2 
http://goo.gl/9BVoZV
----------------------... http://fb.me/3vpgEndOC",,,,,
a7769403db9ae075ed73cbcd652cb126dd098deac93dca559dd029fde335d02b,آی تی بازار,@itbazar_com,2014-10-09 17:10:40,آل این وان لنوو | لیست قیمت خرید فروش آل این وان All in One Lenovo flex 20 مشخصات کامپیوتر بدون کیس لنوو گارانتی... http://fb.me/6La6mzmoa,,,,,
983e45835337fa7cd208b7225dd9d42d4e9751bbe03a8456fceca3e673329c42,آی تی بازار,@itbazar_com,2014-10-09 16:08:37,آل این وان لنوو | لیست قیمت خرید فروش کامپیوتر بدون کیس لنوو All in One Lenovo M92Z نمایندگی اصلی آل این وان لنوو... http://fb.me/3epgvbP0d,,,,,
74c106da10bd2babf3ac84d4218fb3488e63853cb9c75072c44494d16b11e787,آی تی بازار,@itbazar_com,2014-10-09 15:39:00,آل این وان لنوو | لیست قیمت خرید فروش کامپیوتر بدون کیس All in One Lenovo C460 i3 مشخصات آل این وان لنوو نمایندگی... http://fb.me/3QhxV4ZHU,,,,,
220972ea0c78629862c111d55a032ddcaa3518f5fe19fdaeeffb02acfcc59e83,آی تی بازار,@itbazar_com,2014-10-09 15:07:53,آل این وان لنوو | لیست قیمت خرید فروش آل این وان سی 460 لنوو All in One Lenovo C460 i3 مشخصات کامپیوتر بدون کیس... http://fb.me/2LyduwcDO,,,,,
9be83f75d059d9babda805761220ae4ec1e319f5067d00402397b87b94be4a85,آی تی بازار,@itbazar_com,2014-10-09 14:38:22,آل این وان لنوو | لیست قیمت خرید فروش کامپیوتر بدون کیس All in One Lenovo C560 نمایندگی اصلی آل این وان لنوو سی... http://fb.me/4mXC7WcfN,,,,,
e5661583ae49d36da0960dacdd1cb28ea5aad08e3c211d2fb98cc56a19293b31,آی تی بازار,@itbazar_com,2014-10-09 14:08:53,آل این وان لنوو | لیست قیمت خرید فروش آل این وان All in One Lenovo EDGE 62Z مشخصات کامپیوتر بدون کیس لنوو 62 زد... http://fb.me/78pCMtaxe,,,,,
72c433dfe3a8b0edd4a4472c285b6ee368aa46df73b3f5fce22ce31d0db9f958,آی تی بازار,@itbazar_com,2014-10-09 13:09:46,آل این وان لنوو | لیست قیمت خرید فروش آل این وان All in One Lenovo C360 مشخصات کامپیوتر بدون کیس لنوو نمایندگی... http://fb.me/1dTLBe0lx,,,,,
fb5662dbf74a654fb2d952dfdeac583dd0c38fa7abf94bcaae0b9e07a0899fcf,Jahan Rayaneh,@JahanRayaneh,2014-09-12 17:42:54,جهان رایانه :: لنوو از دو سیستم-تبلت All-in-One و یک لپ‌تاپ میان رده رونمایی کرد: لنوو چن... http://bit.ly/WSFZgY :: قیمت گوشی,,,,,
a213af17ddc7612f4331cfb03a929adff845b8db397b183069b9cd32f7161e58,مجله فناوری اطلاعات,@FaITNews,2014-09-04 18:30:00,لنوو از دو سیستم-تبلت All-in-One و یک لپ‌تاپ میان رده رونمایی کرد http://fb.me/6INDsRU2P,,,,,
b97396ea63b4ea4f99bf46fa07d6917cc44401266d8ac16135d975401026e87f,ITNA - ایتنا,@ITNA_IR,2014-07-12 12:51:34,New: معرفی کامپیوتر بدون کیس msi : AG270 http://ift.tt/1s6jTFb,,,,,
27c7e4f338ae5ca1c35a3c226cce897035b72d24405a17fee7766630dfa5c41b,سهراب,@sohrab2yahel,2014-05-31 00:45:01,ال این وان چه برندی خوبه؟ msi,,,,,4
3998a522c8c7e6eef200f4b5b26f8c84fd8019f5cce4f56764906b38fdaed634,Gamefa.Com,@GamefaCom,2014-05-30 05:41:02,MSI سه غول All-in-One مخصوص بازی معرفی کرد: کامپیوتر های All-in-One از پر طرفدار ترین محصولات چند سال گذشته هس... http://bit.ly/SWen9l,,,,,
0209b816f675c932bb775dad1411aef0bfa5dbda64a2192e7cc7bb1696fa3fb5,Saeed Moslemi,@Saeed_Moslemi,2014-05-23 11:33:13,"MSI کامپیوتر گیمینگ AG270 All-in-One خود را معرفی کرد

به دنبال موفقیتی که کامپیوتر گیمینگ MSI AG2712 All-in-One... http://fb.me/2ml5bLbvU",,,,,
63579cda10144422832518581da908d52b451020f97336f6ae0305343aa22339,ایسوس سنتر,@asuscenter,2014-04-29 20:35:35,"ایسوس سنتر موس جنیوس,All-in-One Mouse & Camera: ترکیبی از موس و وب کم 
دوربین 2 مگاپیکسل جهت مکا... http://bit.ly/QVjntO asuscenter.ir",,,,,
824c4670e655bd7aa5eb932fef3ab28084278034a5f972b7ff62500fe2baa626,abolfazlrostami,@abolfazlrostam1,2014-04-25 01:15:20,بررسی کامپیوتر بدون کیس ET2321 ایسوس http://1doost.com/share/54b4y2y2a4.htm…,,,,,
9cb45a211bbb448a83a2fe3418944e30098e6a87fa8e35b3cc0f3a08f4f02184,RezVan Azarinvar,@RezVanAzarinva1,2014-04-19 23:39:54,لنوو سري جديد کامپيوتر هاي All In One خود را معرفي کرد : تکنولوژي کنترل از راه دور Motion Control ، صفحه نمايش... http://fb.me/6umxkVNBa,,,,,
b3c7dbb702565277ce5b5d17d8f9df5ae37640cf119db83850fb324002caba64,ehsan anbary,@ehsananbary,2014-04-19 15:47:15,لنوو سري جديد کامپيوتر هاي All In One خود را معرفي کرد : تکنولوژي کنترل از راه دور Motion Control ، صفحه نمايش... http://dlvr.it/5RLFgR,,,,,
4bea0b40a057433ee42a74708703d48fc11c241b38403d763ba87c3280ddba7f,Soft98.iR,@Soft98,2014-04-13 11:35:07,All In One جدید ایسوس ،محصولی متفاوت برای کارمندان http://dlvr.it/5NdSYF,,,,,
059c596f43de4826d2749832dc34662f56efc9ea3e113250d641559e686367ba,مهدی خسروی,@khosikhosikhosi,2014-04-12 22:58:55,"@_Pirooz_ خب چه کاریه
آل این وان با خودم حمل میکنم!
من دارم رو ۱.۵ کیلو فک میکنم :)))
سری ایکس لنوو خوبه؟!",['@Vyngard'],,1,,
bf8d0c54b5954cb6b9ab19b117b360390fb2d8ce7ba4eb75d9de571bf1c38aa2,امیرشایانم,@jooje_memar,2014-04-09 10:22:54,"@bob_johnson
 قدیم یادمه IBM
یه سری کیس سر هم میفروخت
اگه نه کانفیگ all in one شرکتایی مث ایسوس و msi و یه چک بکن",['@bob_johnson'],,,,1
0e92078699cc02241b58a66fc9ffbf729bc363961f763ae591ae427dce56a4a9,دیجی‌کالا | Digikala,@Digikalacom,2014-03-18 21:32:09,"و آخری : کامپیوتر همه کاره ایسوس ترنسفورمر 
 http://ow.ly/uF52G  
 http://ow.ly/i/4Vexd 
#فیو  #ریتوییت",,"['#فیو', '#ریتوییت']",1,,1
cce0873d2bd3c0ef4df4d6570362d3499d3298aa42f3e8f1ef36f1c7315333c1,دیجی‌کالا | Digikala,@Digikalacom,2014-03-17 11:16:38,"و آخری : کامپیوتر همه کاره ایسوس ترنسفورمر 
 http://ow.ly/uEqJT 
 http://ow.ly/i/4Vexd",,,,,2
c830bf17d2d4fbf48bb212e82071c5234c24175ae6a8b8f75356049b8fbd24dc,MohammadHossein,@mh_amiri13,2014-03-05 18:31:46,دارم با خانواده صحبت میکنم کامپیوتر داغون و قدیمیمون که بدن بره به جاش یه آل این وان ایسوس بخرن,,,,,
3b6528769d37e9d21e9e699bd60cfa868da05a76fbc0b73a9b0bad4a8dc5bb27,salar,@salardo,2014-02-27 05:22:37,"بررسی کامپیوتر بدون کیس ET2321 ایسوس

http://zoomit.ir/articles/hardware/desktop-pc/9467-review-aio-et2321-asus…",,,,,
f204d206d84d95a70e3a827b59b2ab649781e2cd16a98eb743fdc15097086fef,اخبار تکنولوژی,@ITFeeds,2014-02-27 00:34:12,"بررسی کامپیوتر بدون کیس ET2321 ایسوس

http://ift.tt/1hh7yHu",,,,,
c73cf2ac0eff57d10dea17c7d0f74d3b77126df511c2a2becb3efe322098ce20,مجله فناوری اطلاعات,@FaITNews,2014-02-27 00:24:37,بررسی کامپیوتر بدون کیس ET2321 ایسوس http://fb.me/6Oj6tL8mu,,,,,
1b7fd25688233311281202941b5dc9cff1a12979a13d7bb963cfbbcd52053ad3,Zoomit | زومیت,@TheZoomit,2014-02-27 00:03:06,بررسی کامپیوتر بدون کیس ET2321 ایسوس http://goo.gl/fb/FfOsQ,,,,,
89b6b20fd3e157d25c6a5dd1e376709d4f3ddaea58e83705cdcced75fd615fbc,Hossein019940,@hossein019940,2014-02-20 01:25:37,افتتاح خط تولید لپ‌تاپ و رایانه‌های بدون کیس MSI در ایران: فعالیت واحدهایی از این دست زمینه‌ساز تأمین كامل نیا... http://bit.ly/1jdayov,,,,,
10cf2111a03fbc9bdb232ca5a3494ad412b4ae61b6bdf70b19a83618714f9bc0,Hossein019940,@hossein019940,2014-02-20 01:25:36,افتتاح خط تولید لپ‌تاپ و رایانه‌های بدون کیس MSI در ایران: فعالیت واحدهایی از این دست زمینه‌ساز تأمین كامل نیا... http://bit.ly/1jdaAN0,,,,,
41c81ad82670758b3b398cd6fc0b771b0fac7821134ceb00a7fc112814978785,ICTna.ir | ایستنا,@ICTna,2014-02-19 11:20:50,افتتاح خط تولید لپ‌تاپ و رایانه‌های بدون کیس MSI در ایران http://ift.tt/1gDJaQf,,,,,
6268ed7b22a05b11e70904fe79155ccd8c8c67ee852ec7796fa23814fc54d438,اخبار تکنولوژی,@ITFeeds,2014-02-02 10:47:41,"بررسی دستگاه AIO msi Wind Top AG2712 (کامپیوتر بدون کیس مخصوص بازی)

http://ift.tt/1fLMVAM",,,,,
ffadcb4994a254758941f225d45b7970921abb2825c135b912222f764a7651e7,Sakhtafzar | سخت‌افزار,@SakhtafzarMag,2014-02-02 09:56:16,بررسی دستگاه AIO msi Wind Top AG2712 (کامپیوتر بدون کیس مخصوص بازی): بازی کردن مهمترین مسئله در زندگی هر گیمری... http://bit.ly/1adzVFS,,,,,
82fa9d4f7a51d0cfaee3aecea49e6afb228ceeb1a6c14d40dfa342ff0fced74a,آر.اِس.اِس! تکنولوژی,@RSSTechnology,2014-02-02 03:35:38,(سخت افزار) رایانه جدید All-In-One شرکت MSI رونمایی شد: شرکت بزرگ و خوشنام سخت افزاری MSI پرده از جدیدترین محص... http://bit.ly/1i59UIs,,,,,
7dea2fcfd2567d698e0d79154cf87995cca41b1ebb6cdb79dec25e486057a884,Behin Technology,@BehinTechnology,2014-01-14 12:31:06,ساخت اولین آل این وان اندرویدی لنوو http://bit.ly/KYqiz9,,,,,
89612fa8fbab5e4a6157fdf7f912e124f3de9ded0afd3f63408eed40b3217182,Provider Magazine,@ProviderMagazin,2014-01-07 16:05:46,"معرفی یک کامپیوتر All-in-One اندرویدی از سوی اچ پی - مجله خبری Provider http://shar.es/9lqQK via 
@sharethis",,,,,
edb0aa3f9673dacc70b838fa2bf7224ece66d033f303e18415d54433cc84a4b2,F-News.ir,@FNewsir,2014-01-07 12:04:44,لنوو دو رایانه All-in-one مجهز به سیستم عامل اندروید رونمایی کرد - http://f-news.ir/?p=2330,,,,,
60fd2d2e1011d21295ba6d12aadc6777a72d3c05f2b6d93b78f47c0d529aca6c,F-News.ir,@FNewsir,2014-01-06 19:12:40,معرفی یک کامپیوتر All-in-One اندرویدی از سوی اچ پی - http://f-news.ir/?p=2294,,,,,
860068c018221a5716a28aea32d244ddbaf3c8fdfc93b85da01b6b1a076719ef,مجله اینترنتی ارشاکو,@blogershaco,2013-12-05 22:22:01,ایسوس کامپیوتر بدون کیس 27 اینچی جدید ET2702IGTH را معرفی کرد http://fb.me/30cukOzyF,,,,,
b56007c5a8a07d4c60a912b08e0264e528a17ca8bd3836f37ea5af473f3c9c65,itfeeds,@itfeeds_ir,2013-12-05 15:09:49,کامپیوتر بدون کیس 27 اینچی جدید ايسوس معرفي شد http://tinyurl.com/mjhtoqb,,,,,
ca2d7be0bd356635729e071a663906cb911a8a2725de0f3c79a0e0826af85179,salar,@salardo,2013-12-05 05:10:41,"ایسوس کامپیوتر بدون کیس 27 اینچی جدید ET2702IGTH را معرفی کرد

http://zoomit.ir/articles/hardware/desktop-pc/8049-asus-all-in-one-et2702igth…",,,,,
4c0d1e36468efa2f430d0d6270f390827ff3294b036a7d8a67649b8ebee92325,Zita Company,@ZitaCompany,2013-12-05 03:21:08,"ایسوس کامپیوتر بدون کیس 27 اینچی جدید ET2702IGTH را معرفی کرد

رایانه‌ کامل ایسوس ET2702IGTH با هدف افزایش کاربرد... http://fb.me/6ypt1zubW",,,,,
15c1f3bc5b3c94bb7bbad5e2edce2dd154c011ad5003b7656363957ff686c8c5,IT-News,@ITNkamareh,2013-12-04 20:47:06,ایسوس کامپیوتر بدون کیس 27 اینچی جدید ET2702IGTH را معرفی کرد: رایانه‌ کامل ایسوس ET2702IGTH با هدف افزایش کاربرد... http://dlvr.it/4Rj7bl,,,,,
c85e8aba461ab8287ce26470a473873964001dcb319a6cd92e5bf98da7792d29,وین فون سنتر,@WinPhoneCenter,2013-12-04 20:43:26,ایسوس کامپیوتر بدون کیس 27 اینچی جدید et2702igth را معرفی کرد http://urlx.ir/ase - ادامه...,,,,,1
ea09beb2907b5c7e72e3693237bc2a8c0e3b2a83019e6f7949fb762fd63b713c,WINDOWSCENTER.IR,@irWindowsCenter,2013-12-04 20:43:20,ایسوس کامپیوتر بدون کیس 27 اینچی جدید et2702igth را معرفی کرد http://urlx.ir/ase - ادامه...,,,,,
69a58add5d65b8e1443ecb8c41788aae2a116502e6800d5d8c730ef18cd68334,آر.اِس.اِس! تکنولوژی,@RSSTechnology,2013-12-04 20:13:10,"(گجت نیوز) کامپیوتر بدون کیس 27 اینچی جدید ايسوس معرفي شد: 

رایانه کامل ایسوس ET2702IGTH با هدف افزایش ... http://bit.ly/1eVX528",,,,,
dcb93b37cac0014dcfbae1a91a20c37ac9ee23458c556209f6e0b4732653042d,gadgetnews,@gadgetnewsir,2013-12-04 19:50:21,کامپیوتر بدون کیس 27 اینچی جدید ايسوس معرفي شد http://fb.me/6pY1zgJhT,,,,,
596c166c2d3c7a530d80be1aeeef51811b149d521caf5a67bf27300adefd5deb,itfeeds,@itfeeds_ir,2013-12-04 19:17:20,ایسوس کامپیوتر بدون کیس 27 اینچی جدید ET2702IGTH را معرفی کرد http://tinyurl.com/ohkhyv6,,,,,
6651cdc58eb0e2819c9630265396534d82b2f55e7578f343616d4c3939cb95c3,اخبار تکنولوژی,@IT_Khabar,2013-12-04 15:17:30,ایسوس کامپیوتر بدون کیس 27 اینچی جدید ET2702IGTH را معرفی کرد: رایانه‌ کامل ایسوس ET2702IGTH با هدف افزایش کار... http://bit.ly/1cVzVqQ,,,,,
f004ae6b7a7410bb512fc83bc2f8fc87cbd67fb3baf8569e10f87745a41a3e9b,اخبار تکنولوژی,@ITFeeds,2013-12-04 15:17:26,"ایسوس کامپیوتر بدون کیس 27 اینچی جدید ET2702IGTH را معرفی کرد

http://ift.tt/19gxYm3",,,,,
fafeb358a775ea99a3b8e45cc8c2ed3e67405cf356f1363251c41d610b9c1b1c,Zoomit | زومیت,@TheZoomit,2013-12-04 15:12:22,ایسوس کامپیوتر بدون کیس 27 اینچی جدید ET2702IGTH را معرفی کرد http://goo.gl/fb/3rcCp,,,,,
9c5d748af12a640c96a87a3cf5998af5d684e05f7071b2a2eb10b4c990185691,آر.اِس.اِس! تکنولوژی,@RSSTechnology,2013-12-04 15:12:13,(زومیت) ایسوس کامپیوتر بدون کیس 27 اینچی جدید ET2702IGTH را معرفی کرد: رایانه‌ کامل ایسوس ET2702IGTH با هدف اف... http://bit.ly/1eVfn3A,,,,,
0160816c26958f42450e3b4c108f33dd0cf293eaaad413a810c97589ead37f26,آر.اِس.اِس! تکنولوژی,@RSSTechnology,2013-12-04 11:52:20,(برسام) ارزان‌قیمت‌ترین All in one از MSI در بازار داخلی:  http://bit.ly/1k9gAoh,,,,,
2b04924721bce57f4f0f28b32cd1e4816951df6b59a244cce87ecfa96f1d3442,فروشگاه واو,@vaavstore,2013-10-23 13:22:50,"کامپیوتر همه کاره جدید ایسوس: ساده، نازک، شیک
http://youtube.com/watch?v=9dXIU0zKuD8… http://fb.me/1ta1KuN07",,,,,
721418e1a80f00819af9db4a8684749a426aca3220f623f151a27fc21bcadd2a,Topinearth.com,@Topinearth,2013-09-11 12:48:18,رونمایی از Lenovo Flex 20 : جدیدترین کامپیوتر All-in-one دو حالته از کمپانی لنوو: کمپانی لنوو همواره بیکار ننش... http://tinyurl.com/nld3wfd,,,,,
f137386f18331b532580a326e53eda248ec5a66f4cd9ea89ccc5050b14058b0d,gadgetnews,@gadgetnewsir,2013-09-08 16:48:20,معرفي دو اولترابوک و يک کامپيوتر بدون کيس از سري Flex لنوو http://fb.me/22Dy2L3lt,,,,,
b52fe9775f6a2cedc8f3d7969574de1982a779c9d177075bd89c70cd5c8e21de,Parsian,@NPIC1,2013-09-05 18:40:16,"پارسیان لنوو و معرفی محصولات سری Flex شامل دو لپتاپ و یک آل-این-وان: 
    
            ... http://bit.ly/17z8PRt http://Par30ian.com",,,,,
f44e660c74ac0f6acca2140db46ee01f77ac945f5078d732afdf581068373561,اخبار تکنولوژی,@ITFeeds,2013-09-05 18:39:56,"لنوو و معرفی محصولات سری Flex شامل دو لپتاپ و یک آل-این-وان

http://bit.ly/14mHyH9",,,,,
0a7dfc6ea996b7af42a3d9484148bccbf7377fac9318e96b0254117116af2fda,abbas vahedi,@avahedi,2013-09-05 18:39:16,"""لنوو و معرفی محصولات سری Flex شامل دو لپتاپ و یک آل-این-وان"" http://bit.ly/14mHyH9 #Narenji",,['#Narenji'],,,
f6b44a20e3596398abb01dc6e3d2c5b46d610e57b4df2657cafe3f917703e294,مجله فناوری اطلاعات,@FaITNews,2013-09-05 18:22:28,لنوو و معرفی محصولات سری Flex شامل دو لپتاپ و یک آل-این-وان http://fb.me/2Jn4bbHH5,,,,,
05808dd8dc440420467e243a1c73d7fd1f2ba630302ab66194824cacb81201df,PBDP CO,@PBDPCO,2013-09-02 13:58:58,MSI کامپیوتر All-in-One مخصوص بازی AG2712A را معرفی نمود http://pbdp.co/msi-کامپيوتر-all-in-one-مخصوص-بازي-ag2712a-را-معرفي-نمود/,,,,,
03a36ebc1ca68c6a8c2b0624c52013336e5cf91eef19a43f2c20716c3a16da9f,Ganjafzar,@ganjafzar,2013-09-01 18:43:55,کامپیوترهای بدون کیس ThinkCentre لنوو با پردازنده هسول اینتل و کارت گرافیک مستقل معرفی شدند http://goo.gl/fb/rZKIe,,,,,
6aba7e0657d47c8cabc0afd2ed6b4be4b22702665eaeca29457d54491a80e125,آر.اِس.اِس! تکنولوژی,@RSSTechnology,2013-09-01 12:34:35,"(گجت نیوز) لنوو 3 مدل کامپيوتر بدون کيس جديد را از سري ThinkCentre معرفي نمود: 

کامپیوترهای بدون کیس (A... http://bit.ly/17cNpJH",,,,,
3fd1e7363339e603226d05ddc00661e70247e12dcc6718ece8bf6293aea278b5,gadgetnews,@gadgetnewsir,2013-09-01 12:24:14,لنوو 3 مدل کامپيوتر بدون کيس جديد را از سري ThinkCentre معرفي نمود http://fb.me/12xXdhRMC,,,,,
9a280af141203a25cac58273ed017476e98dcf270a546c54bff4e945aad71051,ilianews,@ilianews,2013-09-01 00:40:13,کامپیوترهای بدون کیس ThinkCentre لنوو با پردازنده هسول اینتل و کارت گرافیک مستقل معرفی شدند: لنوو اکنون به عنوان یکی از برترین تولید ...,,,,,
107d2afab36e007556de9c6efad20075741ce9438d32f79c09b11a567934b649,مجله فناوری اطلاعات,@FaITNews,2013-08-31 20:22:46,کامپیوترهای بدون کیس ThinkCentre لنوو با پردازنده هسول اینتل و کارت گرافیک مستقل معرفی شدند http://fb.me/1F59d3SoZ,,,,,
a0f53632ccf55ee05aa95d000089b5d20336c61c2f6695ed4e434fee854f4ca7,اخبار تکنولوژی,@ITFeeds,2013-08-31 20:10:14,"کامپیوترهای بدون کیس ThinkCentre لنوو با پردازنده هسول اینتل و کارت گرافیک مستقل معرفی شدند

http://bit.ly/15otFZL",,,,,
99d03afe1f858429d7b934d75152496e50974108e49c60bf83e42fddef220436,Zoomit | زومیت,@TheZoomit,2013-08-31 20:06:57,کامپیوترهای بدون کیس ThinkCentre لنوو با پردازنده هسول اینتل و کارت گرافیک مستقل معرفی شدند http://goo.gl/fb/LEcn0,,,,,
7f3e69e91aab527a13ccfab49b7521d82ef665eb5524bdb4152d5fd671e87ef6,آر.اِس.اِس! تکنولوژی,@RSSTechnology,2013-08-31 20:06:47,(زومیت) کامپیوترهای بدون کیس ThinkCentre لنوو با پردازنده هسول اینتل و کارت گرافیک مستقل معرفی شدند: کامپیوتره... http://bit.ly/15IIxQ7,,,,,
f1c737d2b2b34e304805515300750db5b23e9cf7ba55acc196562739658cf6a8,Ganjafzar,@ganjafzar,2013-08-24 19:25:29,MSI از نسخه بروزشده کامپیوتر بدون کیس مخصوص بازی خود پرده‌برداری می‌کند http://goo.gl/fb/fjc7J,,,,,
291be91ed3cdc09b24a8a50803c7a88373eda16d42988f41ec0f1c523d3f849b,اخبار تکنولوژی,@ITFeeds,2013-08-24 13:09:38,MSI و معرفی کامپیوتر All-in-One مخصوص بازی به نام MSI AG2712A http://bit.ly/14ruUVn,,,,,
fbeb21011d96cf9a6e3ebd630a10cdccb2e5efe862d6f7cc51fcf1bfef018a5a,اخبار تکنولوژی,@feedteche,2013-08-23 19:20:50,MSI از نسخه بروزشده کامپیوتر بدون کیس مخصوص بازی خود پرده‌برداری می‌کند http://bit.ly/14oPXrE,,,,,
d301a9ec9338fb224d51c42eede85c14e191104aecf8deb1299f31779cc46356,Zoomit | زومیت,@TheZoomit,2013-08-23 16:53:46,MSI از نسخه بروزشده کامپیوتر بدون کیس مخصوص بازی خود پرده‌برداری می‌کند http://goo.gl/fb/FpJRH,,,,,1
32869d1de2735f9ac21e336cdb834ef9093e38413752a01d7e20994b3679e1e6,مجله فناوری اطلاعات,@FaITNews,2013-08-23 16:46:11,MSI از نسخه بروزشده کامپیوتر بدون کیس مخصوص بازی خود پرده‌برداری می‌کند http://fb.me/2glqHbdxI,,,,,
9e156a83fa2880595f2e6c21037cf413d62508bf43b3c11910456582f163e042,اخبار تکنولوژی,@ITFeeds,2013-08-23 16:40:11,MSI از نسخه بروزشده کامپیوتر بدون کیس مخصوص بازی خود پرده‌برداری می‌کند http://bit.ly/14oPXrE,,,,,
a4714bb2c1dd62a862176db01d96cde60784c993de5c0e8c350c3ad2b2ce00d6,آر.اِس.اِس! تکنولوژی,@RSSTechnology,2013-08-23 16:40:03,(زومیت) MSI از نسخه بروزشده کامپیوتر بدون کیس مخصوص بازی خود پرده‌برداری می‌کند: کمپانی تایوانی MSI نسخه بروز ... http://bit.ly/16UJ2IQ,,,,,
7ca35e9fd7a5bc15291653b251b5cc3b9cd6da46a30a50ce44766267818a7bb5,Topinearth.com,@Topinearth,2013-08-22 12:59:49,بررسی تخصصی Dell XPS 27: یک سیستم all-in-one همه کاره با عملکرد پردازشی قوی: نقاط قوت: نسخه بروز شده Dell XPS ... http://tinyurl.com/kjgn7xj,,,,,
4e454c75075cbef304d49bca3b6042f97c66168e81511422bf32a5e007cfa4ea,zanbil,@zanbil_ir,2013-07-31 10:49:37,"ASUS P1801-TAiO: هم کامپیوتر هم تبلت

Transformer AiO ایسوس اولین کامپیوتر بدون کیس دنیا است که صفحه نمایش آن... http://fb.me/2gwJYPyB9",,,,,
ac32b52ad764e382832271a922b955737af256e19db980c8d20dff585b3fb77a,zanbil,@zanbil_ir,2013-07-31 10:43:50,"ASUS P1801-TAiO: هم کامپیوتر هم تبلت

Transformer AiO ایسوس اولین کامپیوتر بدون کیس دنیا است که صفحه نمایش آن... http://fb.me/1Ppvhak1g",,,,,
326ca8ae5b50a771970a6e738c6a064acf9f14f7cfb3658bce4974bbdfcff134,Alee,@Aliz_9,2013-07-28 02:24:09,این تبلیغ کامپیوتر بدون کیس ایسوس هم دست بردار نیست ، بسه دیگه برادر من,,,,,1
2f887c3a5b005a50aac0aab79bd3481890563138f66659029feae40441f98b56,GolpaWeb,@GolpaWeb,2013-07-24 15:28:22,کامیپوترهای بدون کیس msi راهی به سوی آینده http://golpaweb.ir/%da%a9%d8%a7%d9%85%db%8c%d9%be%d9%88%d8%aa%d8%b1%d9%87%d8%a7%db%8c-%d8%a8%d8%af%d9%88%d9%86-%da%a9%db%8c%d8%b3-msi-%d8%b1%d8%a7%d9%87%db%8c-%d8%a8%d9%87-%d8%b3%d9%88%db%8c-%d8%a2%db%8c%d9%86%d8%af/.html…,,,,,
e36b3c19ba86a1cad18d6ae1ad7ac37d5506f3d4478a343718732e41c3511c9a,$мªят☼S∂нДηÐ SξRViCε,@SmartSAHAND_,2013-07-24 13:53:12,چندی پیش ایسوس به عنوان یکی از شرکت‌های پیشرو در تکنولوژی یک کامپیوتر بدون کیس که به All in One معروف می‌باشد را... http://fb.me/2npCsN776,,,,,
4588befdc87b072c48260b56bd28400047d8480bae6097a5d32e93f7eb89499f,ASUS Iran,@asusiran,2013-07-24 11:42:10,"اولین کامپیوتر بدون کیس با قابلیت حمل  در دنیا  توسط ASUS  معرفی شد.
  ASUS P1801-T AiO 
چندی پیش ایسوس به... http://fb.me/1QPp2EzEE",,,,,
03621843cf04978a34080e4b1f9796e5e3915bafc99bcc2ec7c5e39069cee82e,GolpaWeb,@GolpaWeb,2013-07-23 15:30:19,کامیپوترهای بدون کیس msi راهی به سوی آینده http://golpaweb.ir/%da%a9%d8%a7%d9%85%db%8c%d9%be%d9%88%d8%aa%d8%b1%d9%87%d8%a7%db%8c-%d8%a8%d8%af%d9%88%d9%86-%da%a9%db%8c%d8%b3-msi-%d8%b1%d8%a7%d9%87%db%8c-%d8%a8%d9%87-%d8%b3%d9%88%db%8c-%d8%a2%db%8c%d9%86%d8%af/.html…,,,,,
b3983ed70c9b3ab6a46df859ef2a84b983110b6b53172e7976937bc67d424eef,GolpaWeb,@GolpaWeb,2013-07-23 13:27:30,گلپا وب کامیپوترهای بدون کیس msi راهی به سوی آینده: تقریباً در تمامی سازمان‌ها و ادارات، فروشگاه ها... http://bit.ly/163sytH ادامه,,,,,
